34,12/23/2013 4:40,28383.11725,47323.52959,78797.90503,79457.25869,47089.88266,281051.6932,12,23,4,40,Mon,0
35,12/23/2013 4:50,21553.5068,40025.39542,70914.62582,82556.2605,70116.39039,285166.1789,12,23,4,50,Mon,0
36,12/23/2013 5:00,15643.70224,31842.33257,61922.55501,86856.34635,99935.54383,296200.48,12,23,5,0,Mon,0
37,12/23/2013 5:10,15503.40089,29007.15467,52933.45712,88171.62813,113288.841,298904.4818,12,23,5,10,Mon,0
38,12/23/2013 5:20,13401.32713,27493.79497,48945.01441,98039.50856,118136.031,306015.6761,12,23,5,20,Mon,0
39,12/23/2013 5:30,11553.7948,18484.34295,40087.82889,85782.65177,163454.3221,319362.9405,12,23,5,30,Mon,0
40,12/23/2013 5:40,11244.93667,15169.84987,33399.14426,80912.64384,191212.0173,331938.5919,12,23,5,40,Mon,0
41,12/23/2013 5:50,11699.89721,14152.88139,23796.29617,69322.66313,226696.9919,345668.7298,12,23,5,50,Mon,0
42,12/23/2013 6:00,12892.35478,11812.74465,16561.87583,52530.35608,275718.677,369516.0084,12,23,6,0,Mon,0
43,12/23/2013 6:10,12879.10934,12361.25866,16658.03212,48621.27013,298788.4482,389308.1184,12,23,6,10,Mon,0
44,12/23/2013 6:20,14378.29917,12207.8645,12833.91242,35050.47567,334577.5082,409048.06,12,23,6,20,Mon,0
45,12/23/2013 6:30,16638.23049,12665.02283,11277.90555,30578.68508,370288.6877,441448.5317,12,23,6,30,Mon,0
46,12/23/2013 6:40,19369.73874,13491.94093,13519.32859,22387.74512,397409.0351,466177.7884,12,23,6,40,Mon,0
47,12/23/2013 6:50,23017.68308,14519.66404,13674.88704,22295.80293,417218.1836,490726.2206,12,23,6,50,Mon,0
48,12/23/2013 7:00,46686.29782,17076.54924,17070.35987,24634.23182,456496.2823,561963.721,12,23,7,0,Mon,0
49,12/23/2013 7:10,52177.6751,18714.0192,20233.57255,26891.42188,475845.4863,593862.175,12,23,7,10,Mon,0
50,12/23/2013 7:20,56255.77399,19898.66631,23921.63331,32917.20369,485779.0593,618772.3365,12,23,7,20,Mon,0
51,12/23/2013 7:30,58736.62671,21904.35314,28037.80197,37500.25253,517038.5226,663217.5569,12,23,7,30,Mon,0
52,12/23/2013 7:40,60704.60153,24296.02844,32971.21263,41331.23262,526539.9011,685842.9763,12,23,7,40,Mon,0
53,12/23/2013 7:50,62432.93014,25260.34366,37996.5225,46729.47135,542856.6265,715275.8941,12,23,7,50,Mon,0
54,12/23/2013 8:00,64019.77331,26976.7257,43634.82083,53669.95019,564409.2144,752710.4844,12,23,8,0,Mon,0
55,12/23/2013 8:10,65308.90944,28979.33317,47297.58114,56885.73341,570020.9958,768492.553,12,23,8,10,Mon,0
56,12/23/2013 8:20,66913.23862,30788.82094,52001.30718,60360.17097,578501.3252,788564.8629,12,23,8,20,Mon,0
57,12/23/2013 8:30,70797.93762,30718.39791,55218.33523,65460.97434,596725.0354,818920.6805,12,23,8,30,Mon,0
58,12/23/2013 8:40,73900.12122,30872.74622,58720.40274,69763.45026,599391.8946,832648.6151,12,23,8,40,Mon,0
59,12/23/2013 8:50,72220.24939,31713.49764,64373.87029,74788.58042,611185.2094,854281.4071,12,23,8,50,Mon,0
60,12/23/2013 9:00,81748.62956,33929.41671,66461.65553,77645.54695,623915.6886,883700.9373,12,23,9,0,Mon,0
61,12/23/2013 9:10,83184.97674,34000.78051,67668.22121,78617.11864,626465.3682,889936.4653,12,23,9,10,Mon,0
62,12/23/2013 9:20,102832.4186,33825.23112,70936.27267,79242.66005,640892.7989,927729.3813,12,23,9,20,Mon,0
63,12/23/2013 9:30,92310.52502,35043.24614,71806.48943,82786.77281,646784.7128,928731.7462,12,23,9,30,Mon,0
64,12/23/2013 9:40,87887.77677,35038.0599,73639.69342,82673.19707,652887.0688,932125.796,12,23,9,40,Mon,0
65,12/23/2013 9:50,89667.2483,35509.49997,76280.67121,85366.18791,666463.0616,953286.669,12,23,9,50,Mon,0
66,12/23/2013 10:00,88811.83956,35993.40342,77072.92879,86994.78481,671122.7737,959995.7302,12,23,10,0,Mon,0
67,12/23/2013 10:10,90740.92061,36934.53624,76831.31637,86161.8642,671995.9434,962664.5808,12,23,10,10,Mon,0
68,12/23/2013 10:20,87183.45003,36956.95629,78007.99183,87290.20558,684039.9659,973478.5696,12,23,10,20,Mon,0
69,12/23/2013 10:30,88916.8069,37037.15292,79396.16275,88407.54844,680170.0205,973927.6915,12,23,10,30,Mon,0
70,12/23/2013 10:40,86951.13698,37487.87409,79440.57716,88574.51053,682967.6506,975421.7493,12,23,10,40,Mon,0
71,12/23/2013 10:50,91064.04513,36990.94894,80204.10492,89612.88084,680905.5981,978777.5779,12,23,10,50,Mon,0
72,12/23/2013 11:00,91059.67831,38263.42404,80842.49624,90402.06008,693444.7753,994012.434,12,23,11,0,Mon,0
73,12/23/2013 11:10,86746.1097,36375.54499,77961.68399,86583.15245,687349.0178,975015.5089,12,23,11,10,Mon,0
74,12/23/2013 11:20,87502.1204,36659.87859,74365.54988,82919.53626,686801.7451,968248.8302,12,23,11,20,Mon,0
75,12/23/2013 11:30,91706.21686,36848.89119,74241.61255,81601.02015,699438.1365,983835.8772,12,23,11,30,Mon,0
76,12/23/2013 11:40,82427.4291,35143.36413,70741.77443,79572.51497,694878.2614,962763.344,12,23,11,40,Mon,0
77,12/23/2013 11:50,91548.01347,35992.81398,67112.21564,75156.29294,685216.995,955026.3311,12,23,11,50,Mon,0
78,12/23/2013 12:00,85146.79964,34237.38034,66291.7833,73730.20905,705860.9782,965267.1505,12,23,12,0,Mon,0
79,12/23/2013 12:10,77585.22535,33299.61847,61346.37724,69173.22272,695010.0004,936414.4442,12,23,12,10,Mon,0
80,12/23/2013 12:20,76033.59012,31938.5505,58264.63013,64408.96128,691674.1567,922319.8888,12,23,12,20,Mon,0
81,12/23/2013 12:30,74755.17689,33346.28038,55956.01431,64513.35558,696896.1504,925466.9775,12,23,12,30,Mon,0
82,12/23/2013 12:40,73205.97908,33467.34497,55861.94236,63127.2479,691303.9937,916966.508,12,23,12,40,Mon,0
83,12/23/2013 12:50,74462.7142,34231.28465,56211.85559,62785.51188,696777.5876,924468.954,12,23,12,50,Mon,0
84,12/23/2013 13:00,77392.29517,34815.82444,57157.69487,64821.62034,696131.9314,930319.3662,12,23,13,0,Mon,0
85,12/23/2013 13:10,77435.0169,36022.04636,59140.55861,65283.18403,689405.0016,927285.8075,12,23,13,10,Mon,0
86,12/23/2013 13:20,74163.7008,34987.82586,58870.44176,66444.98356,699071.5525,933538.5045,12,23,13,20,Mon,0
87,12/23/2013 13:30,78164.97143,35973.09988,60144.23183,67771.06684,701242.2082,943295.5782,12,23,13,30,Mon,0
88,12/23/2013 13:40,76832.78795,35489.06349,61011.54763,67940.6723,689157.9897,930432.061,12,23,13,40,Mon,0
89,12/23/2013 13:50,75272.12755,34586.61624,62666.96289,69703.93141,691959.5541,934189.1922,12,23,13,50,Mon,0
90,12/23/2013 14:00,77677.62736,34669.97265,63520.61866,71495.89404,697209.4094,944573.5221,12,23,14,0,Mon,0
91,12/23/2013 14:10,80108.43726,36053.52996,64598.66656,72541.16919,690544.0237,943845.8267,12,23,14,10,Mon,0
92,12/23/2013 14:20,82388.65801,35363.84601,65912.75627,74031.96416,688361.6806,946058.9051,12,23,14,20,Mon,0
93,12/23/2013 14:30,84564.28682,35733.97262,65306.66296,74083.83699,694205.2095,953893.9689,12,23,14,30,Mon,0
94,12/23/2013 14:40,81564.74914,34714.37143,66806.5865,74012.81515,685352.2816,942450.8038,12,23,14,40,Mon,0
95,12/23/2013 14:50,94061.30703,34303.27212,68493.30891,74531.52035,691018.3148,962407.7232,12,23,14,50,Mon,0
96,12/23/2013 15:00,86035.79454,34805.26319,69683.53085,77261.56242,694969.8983,962756.0493,12,23,15,0,Mon,0
97,12/23/2013 15:10,82937.28408,34436.18015,69713.52,75979.43866,693523.7597,956590.1826,12,23,15,10,Mon,0
98,12/23/2013 15:20,82698.73943,33951.97733,71674.18595,79100.79401,693134.771,960560.4678,12,23,15,20,Mon,0
99,12/23/2013 15:30,94005.42182,34486.66604,71488.97246,78172.16353,699584.2576,977737.4814,12,23,15,30,Mon,0
100,12/23/2013 15:40,80838.00804,34909.72207,70778.50538,79192.23841,692785.9788,958504.4527,12,23,15,40,Mon,0
101,12/23/2013 15:50,82048.06482,35028.03786,72458.07277,79743.79411,697048.1342,966326.1038,12,23,15,50,Mon,0
102,12/23/2013 16:00,88639.17273,35995.71514,73751.6804,80784.89543,700207.809,979379.2727,12,23,16,0,Mon,0
103,12/23/2013 16:10,101465.2224,35628.14379,73453.12802,80718.59635,689863.7238,981128.8144,12,23,16,10,Mon,0
104,12/23/2013 16:20,92368.66941,35967.311,71082.23104,80791.37915,694500.4628,974710.0534,12,23,16,20,Mon,0
105,12/23/2013 16:30,83132.78733,34437.01469,72276.93367,79033.56741,701885.7879,970766.091,12,23,16,30,Mon,0
106,12/23/2013 16:40,81812.82885,34907.64606,71256.99475,77977.57066,690964.641,956919.6814,12,23,16,40,Mon,0
107,12/23/2013 16:50,83257.32882,34376.14963,69504.8967,77826.1859,687901.728,952866.2891,12,23,16,50,Mon,0
108,12/23/2013 17:00,87820.54532,35062.56965,69926.1906,77861.01442,693293.0155,963963.3355,12,23,17,0,Mon,0
109,12/23/2013 17:10,85450.2538,34967.14007,68465.28254,75984.42189,680357.04,945224.1383,12,23,17,10,Mon,0
110,12/23/2013 17:20,78736.3267,34525.34218,66688.6572,74055.64961,676067.0806,930073.0563,12,23,17,20,Mon,0
111,12/23/2013 17:30,77926.63563,34711.69123,65424.09481,73969.05169,673214.3715,925245.8449,12,23,17,30,Mon,0
112,12/23/2013 17:40,76656.24087,33420.46566,63631.62584,71413.80896,662151.5371,907273.6784,12,23,17,40,Mon,0
113,12/23/2013 17:50,73543.87506,32398.66752,60153.26978,68185.68263,658451.1862,892732.6812,12,23,17,50,Mon,0
114,12/23/2013 18:00,73050.35272,32735.07995,58233.78775,66189.44926,647389.6515,877598.3212,12,23,18,0,Mon,0
115,12/23/2013 18:10,69021.04257,32654.5154,54929.18626,62974.11717,636461.8011,856040.6625,12,23,18,10,Mon,0
116,12/23/2013 18:20,67801.10143,30816.38791,51671.63792,59588.75449,625059.8705,834937.7523,12,23,18,20,Mon,0
117,12/23/2013 18:30,64170.62209,30051.07728,48593.7079,56795.12054,619158.5541,818769.082,12,23,18,30,Mon,0
118,12/23/2013 18:40,60779.03691,30817.28475,45636.22303,53109.48981,606662.8173,797004.8518,12,23,18,40,Mon,0
119,12/23/2013 18:50,57953.93683,29496.59235,41853.19798,48454.8796,596788.5497,774547.1565,12,23,18,50,Mon,0
120,12/23/2013 19:00,56755.766,29040.55112,38907.22128,47500.01055,594055.3345,766258.8834,12,23,19,0,Mon,0
121,12/23/2013 19:10,53826.20336,27760.5879,35337.40918,42587.33015,582383.0254,741894.556,12,23,19,10,Mon,0
122,12/23/2013 19:20,51570.56914,27563.22477,34360.21168,41552.80717,574859.0424,729905.8552,12,23,19,20,Mon,0
123,12/23/2013 19:30,51551.48238,28301.24123,33203.65526,42890.63215,576435.6585,732382.6695,12,23,19,30,Mon,0
124,12/23/2013 19:40,50228.39636,27935.94353,31120.99847,38675.75577,572509.3273,720470.4214,12,23,19,40,Mon,0
125,12/23/2013 19:50,47701.27387,27834.09238,28176.63314,34330.95155,566959.6803,705002.6313,12,23,19,50,Mon,0
126,12/23/2013 20:00,47206.4993,27588.63394,28129.30055,34598.47794,566317.3587,703840.2705,12,23,20,0,Mon,0
127,12/23/2013 20:10,46199.09986,28021.71131,27347.81792,33725.02181,560239.0368,695532.6877,12,23,20,10,Mon,0
128,12/23/2013 20:20,46005.30521,29417.78514,24657.6326,30917.55945,556395.694,687393.9764,12,23,20,20,Mon,0
129,12/23/2013 20:30,44580.8725,29687.867,21680.44247,29031.28812,552960.7854,677941.2555,12,23,20,30,Mon,0
130,12/23/2013 20:40,43176.9508,27830.63775,19031.40254,24771.87672,544752.8939,659563.7617,12,23,20,40,Mon,0
131,12/23/2013 20:50,41856.5506,27066.03361,17709.03806,22905.42472,542179.1485,651716.1955,12,23,20,50,Mon,0
132,12/23/2013 21:00,39794.67304,27123.45194,16589.31818,22884.94269,536258.0892,642650.475,12,23,21,0,Mon,0
133,12/23/2013 21:10,38762.85439,26300.61278,14343.86841,20448.21187,528082.931,627938.4784,12,23,21,10,Mon,0
134,12/23/2013 21:20,35741.89354,24838.51002,14235.231,21255.45476,524644.5827,620715.672,12,23,21,20,Mon,0
135,12/23/2013 21:30,32634.19715,24192.9722,11857.48985,22812.33737,523378.9151,614875.9117,12,23,21,30,Mon,0
136,12/23/2013 21:40,32138.05548,23540.02818,12151.28484,23717.37074,510161.8976,601708.6368,12,23,21,40,Mon,0
137,12/23/2013 21:50,30398.12883,22643.61205,13411.91812,21343.47512,500122.1343,587919.2684,12,23,21,50,Mon,0
138,12/23/2013 22:00,28430.73389,22745.05371,11252.40316,23894.73006,493954.3978,580277.3186,12,23,22,0,Mon,0
139,12/23/2013 22:10,28050.41077,21709.40123,12248.11509,26544.80276,476474.8994,565027.6292,12,23,22,10,Mon,0
140,12/23/2013 22:20,25416.53581,20228.59905,11459.07987,32310.84971,460784.1244,550199.1889,12,23,22,20,Mon,0
141,12/23/2013 22:30,23466.36564,19076.88385,14032.78372,37237.84175,447406.7835,541220.6584,12,23,22,30,Mon,0
142,12/23/2013 22:40,22921.8592,19112.5113,13758.65542,33733.66052,434440.6231,523967.3095,12,23,22,40,Mon,0
143,12/23/2013 22:50,20875.19812,18283.74797,13755.62352,40172.84295,422597.9603,515685.3729,12,23,22,50,Mon,0
0,12/23/2013 23:00,20242.43068,18715.14061,12568.17984,37603.9296,399596.9007,488726.5814,12,23,23,0,Mon,0
1,12/23/2013 23:10,18460.49204,17772.09983,14279.70198,44550.63615,365669.1079,460732.0379,12,23,23,10,Mon,0
2,12/23/2013 23:20,16349.34783,15856.89515,18639.39029,53051.92454,360577.6543,464475.2122,12,23,23,20,Mon,0
3,12/23/2013 23:30,16271.50027,16524.98758,19505.15385,65424.52354,327091.9258,444818.091,12,23,23,30,Mon,0
4,12/23/2013 23:40,14417.05056,18999.20368,28673.76385,77647.67756,283419.3082,423157.0039,12,23,23,40,Mon,0
5,12/23/2013 23:50,14326.43879,17661.06478,27337.485,80496.38311,272304.5482,412125.9199,12,23,23,50,Mon,0
6,12/24/2013 0:00,14643.81774,17289.07003,32383.08369,80505.0589,259003.3978,403824.4281,12,24,0,0,Tue,1
7,12/24/2013 0:10,14463.64659,21353.64153,42590.11193,92326.12592,211880.8849,382614.4109,12,24,0,10,Tue,1
8,12/24/2013 0:20,13843.82584,22666.80542,48995.15014,97639.49944,188035.0526,371180.3334,12,24,0,20,Tue,1
9,12/24/2013 0:30,14989.01014,25496.75916,53730.58784,104175.9308,166828.372,365220.6599,12,24,0,30,Tue,1
10,12/24/2013 0:40,17353.31012,29912.56279,64758.82837,107472.8957,130567.4646,350065.0616,12,24,0,40,Tue,1
11,12/24/2013 0:50,16925.64687,35354.70966,73139.09439,100957.5108,113280.8101,339657.7718,12,24,0,50,Tue,1
12,12/24/2013 1:00,18159.52785,33817.5704,64067.08519,103161.477,118374.2798,337579.9402,12,24,1,0,Tue,1
13,12/24/2013 1:10,17918.91556,40076.49128,72004.6572,90074.11256,102096.5658,322170.7424,12,24,1,10,Tue,1
14,12/24/2013 1:20,24097.07992,45530.97964,74677.74855,96640.60425,77203.99386,318150.4062,12,24,1,20,Tue,1
15,12/24/2013 1:30,23853.96651,50676.56687,81695.345,100462.1832,57531.28375,314219.3453,12,24,1,30,Tue,1
16,12/24/2013 1:40,28077.20874,54421.22203,75219.85452,90003.60192,57770.10202,305491.9892,12,24,1,40,Tue,1
17,12/24/2013 1:50,30549.85067,54613.96199,87628.70922,83736.3734,45066.38211,301595.2774,12,24,1,50,Tue,1
18,12/24/2013 2:00,38196.53728,62576.03222,85909.67249,81539.41066,37399.84431,305621.497,12,24,2,0,Tue,1
19,12/24/2013 2:10,32123.78937,66253.00075,87694.49184,76215.65081,31871.78859,294158.7214,12,24,2,10,Tue,1
20,12/24/2013 2:20,37048.83149,67607.62144,82659.43591,68841.58533,30606.19198,286763.6662,12,24,2,20,Tue,1
21,12/24/2013 2:30,39134.59114,74418.73763,87383.4706,61343.05134,27656.95203,289936.8027,12,24,2,30,Tue,1
22,12/24/2013 2:40,37859.90119,66021.29415,91151.3838,59780.02561,20903.0682,275715.673,12,24,2,40,Tue,1
23,12/24/2013 2:50,43390.8792,70076.53784,81255.58732,61409.94365,23351.18866,279484.1367,12,24,2,50,Tue,1
24,12/24/2013 3:00,38804.49296,65869.27359,88300.54572,62322.05264,20151.71179,275448.0767,12,24,3,0,Tue,1
25,12/24/2013 3:10,40322.56786,71372.52046,77268.16685,55468.43943,19184.13051,263615.8251,12,24,3,10,Tue,1
26,12/24/2013 3:20,43013.08956,75399.515,83298.45106,51406.01141,13215.91142,266332.9784,12,24,3,20,Tue,1
27,12/24/2013 3:30,36470.71934,63789.65243,85591.95375,61084.6358,21810.6835,268747.6448,12,24,3,30,Tue,1
28,12/24/2013 3:40,39237.65659,64373.66488,71521.88413,60748.97948,22115.48363,257997.6687,12,24,3,40,Tue,1
29,12/24/2013 3:50,34496.91957,61823.73016,78676.50116,57246.65192,32465.77643,264709.5792,12,24,3,50,Tue,1
30,12/24/2013 4:00,33157.84811,60902.54082,80509.66254,66916.84889,26607.3297,268094.2301,12,24,4,0,Tue,1
31,12/24/2013 4:10,31095.44781,54256.21986,74014.36299,70781.5896,29458.28272,259605.903,12,24,4,10,Tue,1
32,12/24/2013 4:20,27653.39408,59435.29112,79211.55393,67119.90703,32463.08642,265883.2326,12,24,4,20,Tue,1
33,12/24/2013 4:30,30984.36769,55591.7717,81269.69815,67058.81274,35586.78745,270491.4377,12,24,4,30,Tue,1
34,12/24/2013 4:40,22648.81803,51968.4111,72556.82769,72876.50664,45837.13259,265887.696,12,24,4,40,Tue,1
35,12/24/2013 4:50,21633.09533,40450.157,68694.33558,81347.8455,59605.28315,271730.7166,12,24,4,50,Tue,1
36,12/24/2013 5:00,19406.84403,31873.75069,65093.1829,82829.366,81532.21589,280735.3595,12,24,5,0,Tue,1
37,12/24/2013 5:10,16112.41632,31380.33403,58037.69484,86437.49012,85372.94926,277340.8846,12,24,5,10,Tue,1
38,12/24/2013 5:20,12618.84561,24759.42921,52587.45391,91781.94164,104729.4522,286477.1225,12,24,5,20,Tue,1
39,12/24/2013 5:30,13129.8905,20667.95368,45201.90456,77654.18764,142181.4689,298835.4053,12,24,5,30,Tue,1
40,12/24/2013 5:40,12236.63868,17432.46618,41793.15627,86890.73107,146892.6595,305245.6517,12,24,5,40,Tue,1
41,12/24/2013 5:50,11179.37884,16332.12296,27035.64656,63998.73334,198858.6399,317404.5216,12,24,5,50,Tue,1
42,12/24/2013 6:00,11839.59708,12735.81788,22049.31634,69767.46041,220382.9713,336775.163,12,24,6,0,Tue,1
43,12/24/2013 6:10,12928.68208,14030.55837,18588.18213,49903.3506,245244.8845,340695.6577,12,24,6,10,Tue,1
44,12/24/2013 6:20,13429.25721,11128.08224,12703.56478,45026.18984,275840.2884,358127.3825,12,24,6,20,Tue,1
45,12/24/2013 6:30,14428.33294,11127.01719,11799.94654,38654.63574,310847.2887,386857.2211,12,24,6,30,Tue,1
46,12/24/2013 6:40,16523.32105,12911.40975,11734.90453,26927.45376,332405.5895,400502.6786,12,24,6,40,Tue,1
47,12/24/2013 6:50,18907.92626,13290.04061,11844.9785,25713.50882,356215.4159,425971.87,12,24,6,50,Tue,1
48,12/24/2013 7:00,36881.69479,16293.88419,13361.58558,24767.97948,387475.1812,478780.3253,12,24,7,0,Tue,1
49,12/24/2013 7:10,38494.18722,16647.78326,14974.50935,23339.9552,400145.6698,493602.1048,12,24,7,10,Tue,1
50,12/24/2013 7:20,43054.75169,18499.30875,17446.14411,27996.20739,412962.6393,519959.0512,12,24,7,20,Tue,1
51,12/24/2013 7:30,47780.56111,19770.34844,19861.81316,28551.90077,437575.3881,553540.0116,12,24,7,30,Tue,1
52,12/24/2013 7:40,52297.10388,22505.27367,24448.9761,31584.18732,447817.9584,578653.4994,12,24,7,40,Tue,1
53,12/24/2013 7:50,56826.65209,24179.54661,28203.43599,35151.58405,462957.1818,607318.4006,12,24,7,50,Tue,1
54,12/24/2013 8:00,61667.54823,26024.0835,31972.62747,42592.08878,485174.8222,647431.1702,12,24,8,0,Tue,1
55,12/24/2013 8:10,65456.09361,29267.89827,36846.65793,46933.73622,490013.2546,668517.6406,12,24,8,10,Tue,1
56,12/24/2013 8:20,68431.14778,30329.85105,40805.87644,50368.73237,506861.224,696796.8317,12,24,8,20,Tue,1
57,12/24/2013 8:30,71893.91571,31171.69731,45164.98276,54455.03824,522356.2795,725041.9136,12,24,8,30,Tue,1
58,12/24/2013 8:40,72685.9734,33409.13359,50307.05717,59451.31567,525716.3633,741569.8431,12,24,8,40,Tue,1
59,12/24/2013 8:50,79045.72452,34224.7291,54377.7868,64102.34399,543163.124,774913.7084,12,24,8,50,Tue,1
60,12/24/2013 9:00,81963.65675,36516.34851,58103.86029,67790.4791,553975.4752,798349.8198,12,24,9,0,Tue,1
61,12/24/2013 9:10,80946.98972,35861.04457,60292.48756,70099.71738,560718.4578,807918.697,12,24,9,10,Tue,1
62,12/24/2013 9:20,84135.194,37421.04591,64893.55423,74349.15361,573558.479,834357.4268,12,24,9,20,Tue,1
63,12/24/2013 9:30,87003.83559,38955.60495,65862.5304,74561.67414,585106.3804,851490.0255,12,24,9,30,Tue,1
64,12/24/2013 9:40,95917.42273,38869.57031,67316.56634,76610.80635,588244.8215,866959.1872,12,24,9,40,Tue,1
65,12/24/2013 9:50,99966.74917,40517.41559,70373.94671,78976.9162,600643.6789,890478.7066,12,24,9,50,Tue,1
66,12/24/2013 10:00,104929.3223,39862.37358,71145.81674,79262.47954,609383.8787,904583.8709,12,24,10,0,Tue,1
67,12/24/2013 10:10,97339.50335,39660.58859,72224.17698,79878.88828,610908.1427,900011.2999,12,24,10,10,Tue,1
68,12/24/2013 10:20,104119.7006,40374.28331,72471.47645,81044.23299,611592.4541,909602.1474,12,24,10,20,Tue,1
69,12/24/2013 10:30,93802.84379,40668.05561,72363.13074,82758.32778,620209.3886,909801.7465,12,24,10,30,Tue,1
70,12/24/2013 10:40,90633.34105,41877.68899,72781.15083,80909.84928,618385.8766,904587.9068,12,24,10,40,Tue,1
71,12/24/2013 10:50,89634.99018,41558.95416,73173.60936,81490.48515,618699.6898,904557.7286,12,24,10,50,Tue,1
72,12/24/2013 11:00,93744.86079,43450.93818,72530.62814,79919.96293,626668.1756,916314.5657,12,24,11,0,Tue,1
73,12/24/2013 11:10,108410.8631,41361.54897,69835.23124,77950.99485,618563.7491,916122.3873,12,24,11,10,Tue,1
74,12/24/2013 11:20,104285.0312,38975.34875,67447.55323,74693.79551,617295.4571,902697.1858,12,24,11,20,Tue,1
75,12/24/2013 11:30,100196.2524,40044.67216,64491.14091,72174.1343,614807.0915,891713.2914,12,24,11,30,Tue,1
76,12/24/2013 11:40,95622.52949,39164.65946,62102.5838,69271.246,607120.2576,873281.2764,12,24,11,40,Tue,1
77,12/24/2013 11:50,83083.47494,40095.60238,58886.29718,65243.52476,608237.0419,855545.9411,12,24,11,50,Tue,1
78,12/24/2013 12:00,82009.79403,38149.18849,55557.19371,63704.72734,613753.2272,853174.1307,12,24,12,0,Tue,1
79,12/24/2013 12:10,76935.59641,36165.18864,53042.59899,60184.1356,601871.6511,828199.1707,12,24,12,10,Tue,1
80,12/24/2013 12:20,74410.85129,35098.24623,50492.01787,57640.87021,602587.6774,820229.663,12,24,12,20,Tue,1
81,12/24/2013 12:30,74197.3159,38353.99762,48785.69303,55691.14385,608096.4877,825124.6381,12,24,12,30,Tue,1
82,12/24/2013 12:40,75042.53552,40022.96779,48104.43408,56700.09123,601127.1852,820997.2139,12,24,12,40,Tue,1
83,12/24/2013 12:50,76790.55873,39244.43284,47056.27398,54466.59416,605658.1361,823215.9958,12,24,12,50,Tue,1
84,12/24/2013 13:00,79191.94291,41314.41159,47244.71741,54799.61754,608400.8777,830951.5672,12,24,13,0,Tue,1
85,12/24/2013 13:10,86883.68277,42005.79414,46229.59806,53374.43236,604764.4456,833257.953,12,24,13,10,Tue,1
86,12/24/2013 13:20,79513.51347,39425.50566,46593.68724,53268.50985,607187.1882,825988.4044,12,24,13,20,Tue,1
87,12/24/2013 13:30,88065.44692,40371.44006,46773.78183,52675.56815,607221.6144,835107.8513,12,24,13,30,Tue,1
88,12/24/2013 13:40,84386.38285,39703.13329,46458.931,53878.88707,605717.6402,830144.9744,12,24,13,40,Tue,1
89,12/24/2013 13:50,79184.7032,40017.02856,47525.96166,54708.0004,606148.0896,827583.7834,12,24,13,50,Tue,1
